event_id,original_event_id,version,asset,status,date,state,completed_work,work_to_do,delays,delay_comment,delay_duration,location,team_id,locked
748,708,4,DT5230,In Process,2023-06-14 04:13,Breakdown,"Split the diff and noticed play in the transmission output shaft. Ordered and fitted the diff to the transmission, straighten out the covers and cleaned on the diff housing.",May need to get in contact with cranes and lifting for a franna operator to install transmission. ,Early Component Failure,Transmission bearing failed.,8,Apron Bay 12,2,0
749,739,2,DT5260,Complete,2023-06-14 04:17,Breakdown,Fitted A/C belt and ran up and tested.,Completed,No Delay,None,0,Hill Crib,2,0
750,738,2,TA8508,Complete,2023-06-14 04:19,Breakdown,Checked for coolant leak found the radiator cap to be leaking. Checked and repaired engine oil leaks.,Completed,No Delay,None,0,Hill Crib,2,0
751,743,2,ST2006,In Process,2023-06-14 04:23,Breakdown,Bulk Grease Not Pumping | Haven't had an operator come to machine to show fitted the issue.,Diagnose and repair grease fault.,No VOC's,No VOC to operate service truck and service module.,12,Rabbits,2,0
752,684,5,WT3435,In Process,2023-06-14 04:42,Breakdown,"We have the tub up on the water cart. Beware of the slack in the tub rope, may of overextended the tub hoist.",Will need handrails installed on the back of the watercart. Need to source boily truck or oxy set to heat and remove the yoke. Will need to install yoke and aux shaft.,Wait on Operator,No operators in the AOZ to change a truck out of autonomous to manual and drive it to the watercart. Had to source a operator from mining and jump & air start T13 at hill crib. ,9,OB35 AMA,2,0
753,665,7,DT5175,In Process,2023-06-14 05:02,Breakdown,"Plumbed up FSS, - FSS charges & Leak tested, - Replaced New Line @ back under last engine cover, - Turbo covers reinstalled, - Junction box replaced.","Front hoist valve leaking will need to be resealed, - A/C needs to be charged (Been vaccumed), - Complete Q&A, - Run up and check all levels, - Side Mirror Missing, - Workshop horn U/S.",Rework,"FSS leak in the burn tube, under turbo covers.",4,Workshop Bay 11,2,0
754,742,2,DT5197,Complete,2023-06-14 04:51,Breakdown,"Checked the operation on the body sensor and completed a calibration, Autotechs have came out and checked the truck over also. Truck currently down for Otraco.",Otraco repair leaking tyre.,Wait on Ext Services,Leaking POS 5&6,2,OB35 Park Up,2,0
755,755,1,WT3442,In Process,2023-06-14 04:53,Breakdown,Service completed,"Change rear axle oil, - Replace pump/ D shaft input seal, - test and repair brake alarm, - QA",No Delay,None,0,Apron Bay 10,2,0
756,736,2,DT5164,In Process,2023-06-14 04:58,Planned On Track,"Service Completed, - Hose Inspection done, - Chassis inspection, - Tray Shim Inspection, - Electrical inspection, - Comms inspection, - PTO cover changed out.",Continue with back logs.,No Delay,None ,0,Workshop Bay 10,2,0
757,523,14,DT5184,In Process,2023-06-14 05:02,Planned On Track,"Continue on with Eng commission, modify rear Ladder (no Boily on DS so Tamara needs to do it). Calibrate all struts. We also need to have a red hot crack at prepping the old components for RTW and setting the bay up for the next shut",.,No Delay,None,0,Workshop Bay 12,2,0
758,758,1,DT5209,Complete,2023-06-14 10:05,Breakdown,Replaced sun visor,None,No Delay,None,0,Hill Crib,2,0
759,759,1,DT5123,Complete,2023-06-14 10:10,Breakdown,"Machine wont lift tray overloaded. Inspected possible FSS elec fault not active after isolation, and could not replicate. Tested and all ok. sent to work.",None,Accident Damage,Machine overloaded 271t,12,Hill Crib,2,0
760,760,1,DT5701,In Process,2023-06-14 10:34,Breakdown,Wiggins fitting damaged (possible). ,New fuel receiver ordered.,Accident Damage,Driver drove off with fuel hose connected.,2,AOZ / Calpad,2,0
761,761,1,DT5200,In Process,2023-06-14 10:11,Breakdown,Wheel speed sensor fault #1.,Repair,Wait on Operator,Move machine from AOZ to w/shop.,1,AOZ / Calpad,2,0
762,743,3,ST2006,Complete,2023-06-14 10:41,Breakdown,Connected grease hose that had come off.,None,No VOC's,No operator to bring to  w/shop,3,Rabbits,2,0
763,763,1,DT5176,Complete,2023-06-15 01:53,Breakdown,"435757769- dandy- found steering pump compesnsator was set to low by about 5000kps, readjusted and good to go. ordered new mounting hardware for front cross member and fitted.",nil,No Delay,None,0,Hill Crib,2,0
764,761,2,DT5200,Complete,2023-06-14 15:53,Breakdown,Wheel speed sensor fault #1,"Metal particles found on mag plug pos 1. Hub oil drained and refilled, mag plug cleaned as well.",No Delay,Non ,0,Standby Line,2,0
765,760,2,DT5701,Complete,2023-06-14 20:13,Breakdown,435757625-jimmy Wiggins fitting damaged. jimmy replaced fitting sent machine back to work.,New fuel receiver has been ordered.,Accident Damage,Operator drove off with fuel hose connected.,4,Standby Line,2,0
766,665,8,DT5175,In Process,2023-06-14 12:05,Breakdown,"A/C needs to be charged (Been vaccumed), - Complete Q&A, - Run up and check all levels, - Side Mirror Missing, - Workshop horn U/S.",work in progress,No Delay,Non,0,Workshop Bay 11,2,0
767,684,6,WT3435,In Process,2023-06-14 16:51,Breakdown,Boily to heat and remove the yoke. Will need to install yoke and aux shaft. Suction hose needs to be replaced (parts ordered). New lip seal here to be replaced. Suction hose to be replaced as well.,work in progress,No Delay,Non,0,OB35 AMA,2,0
768,768,1,DT5125,Complete,2023-06-14 16:37,Breakdown,DT5125 is at hill park up - fuel tank fast fill fitting is loose and the op couldn't connect the fuel gun to it,Loose fuel fast fill fitting has been tightened.,Labour not available,Other F trucks are down; DT5200 Wheel speed sensor #1 fault - 435757766;  DT5701 Wiggins valve damage - 435757625; DT5176 High steer oil temps - 435757769,2,Hill Crib,2,0
769,769,1,DT5232,In Process,2023-06-14 15:22,Planned On Track,Was called at 12:15 but broken down at top of go line ramp,Step 6 - 22hrs,Wait on Service Truck,Wating for hyd oil top up to bring to shop,6,Standby Line,2,0
770,755,2,WT3442,Complete,2023-06-14 15:25,Breakdown,"Final run up checks, topped up oils. Q/A done",none - handed back - 2:21pm,No Delay,none,0,Standby Line,2,0
771,771,1,WT3076,In Process,2023-06-14 16:46,Breakdown,WT3076 25% Eng derate -  at rabbits slip lane. *Due Odd Step Service + PTO Shaft C/O*,work in progress,Higher Priority Work,"Working on DT5200, WT3435, DT5196, DT5230, DT5176",3,Hill Crib,2,0
772,708,5,DT5230,In Process,2023-06-14 16:33,Breakdown,Continued with fitting diff. Bolted up and plumbed - missing 1x half clamp (ordered).,"Finishing hose, check over harness, fill with oils and commission ",No Delay,Nil,0,Apron Bay 12,2,0
773,736,3,DT5164,Complete,2023-06-14 16:37,Planned On Track,"Completed service, starter cables, tray shimming, a couple hoses, QA",done,No Delay,none,0,Workshop Bay 10,2,0
774,523,15,DT5184,In Process,2023-06-14 16:36,Planned On Track,"Replaced unloader valve, completed service, filled and tested grease, filled oils, brake cooling hose",Run up checks and QA,No Delay,none,0,Apron Bay 12,2,0
775,665,9,DT5175,In Process,2023-06-14 16:49,Breakdown,"Resealed valve, replaced horn, replaced LH mirror, AC repairs","Gas A/C, Engine commissioning checks, QA",No Delay,none,0,Workshop Bay 11,2,0
776,776,1,DT5209,Complete,2023-06-15 01:50,Breakdown,"435758532- jimmy- seat wouldn't pump up, found no power to seat and fuse had bad connection.",nil,No Delay,0,,Hill Slip Lane,2,0
777,523,16,DT5184,Complete,2023-06-15 02:21,Planned On Track,"Ran up machine and got hot to complete commissioning, replaced 5 injectors, had one leak that needed attention, sent to otraco ",otraco replacing front tyres ,No Delay,None ,0,Apron Bay 12,2,0
778,769,2,DT5232,In Process,2023-06-15 04:34,Planned On Track,"Washed, running checks, samples, Service 85% completed, hose & elect, done.  found some defects extra hoses, One hose coming from FX10. Diff crack job already completed ","Backlogs - Hoses, thermostatic valve c/o,  Hose to make up at ryco.. Chassis inspection, Westrac were supposed to do valve set yesterday & chubb had 52W maybe hit them up on their availability today ",No Delay,None ,0,Apron Bay 1,2,0
779,779,1,DT5260,In Process,2023-06-15 04:43,Planned On Track,"Prepped bay brought parts around, brought in a 1am, washed set up in bay, popped ball studs, drain coolant and oils ","Carry on with links, T/c replacement and RAD removal ",No Delay,None ,0,Apron Bay 12,2,0
780,665,10,DT5175,In Process,2023-06-15 04:39,Planned On Track,"Complete a/c repairs. fitted hoist solenoid, noticed it was due for service tomorrow so will do now, running checks and started on service 10% ","Carry on with service & backlogs - few hoses and cab pressure repairs, 26W FSS inspection, chassis & hose inspection. ",No Delay,None ,0,Workshop Bay 10,2,0
781,781,1,DT5195,Complete,2023-06-15 03:08,Breakdown,dandy- oil leak behind hyd tank. found soft unloader hose leaking truck is in 2 days time to change this hose out. sent back to work.,nil,No Delay,0,,Hill Crib,2,0
782,782,1,DT5234,Complete,2023-06-15 11:00,Planned On Track,"Odd step service- dandy, jimmy- service complete machine coming back to workshop for oil top ups. ",top up low oils,Wait on Service Truck,slug truck is loctaed out at WT3435 in the aoz and couldn't top up oils at hill crib. have had to get machine sent down to workshop,2,Hill Crib,2,0
783,708,6,DT5230,Complete,2023-06-15 12:34,Breakdown,"435756086 - fill diff take machine over and trans cal, get diff warm in the process and bring back over for diff flush.","diff flushed, trans cal done and grease line replaced.",No Delay,nil,0,Apron Bay 12,2,0
784,771,2,WT3076,Complete,2023-06-15 12:04,Breakdown,Checked sensor function - found sensor to have no sensor output. Replaced sensor.,Completed,Wait on Parts,"Waiting for parts to be picked - SENSOR GRP,EXH,TEMP,CAT 5484927 - 11280379",2,Standby Line,2,0
785,684,7,WT3435,In Process,2023-06-15 04:47,Breakdown,435754022- shannhan- remove d pup drive plate replaced lip seal and reinstalled. fitted yoke and torqued.,continue reassembly of pump drive shaft,No Delay,nil,0,OB35 AMA,2,0
786,786,1,WT3443,Complete,2023-06-16 04:02,Planned On Track,Come in for Chubb FSS - Breakdowns jumping on to do 4W service. service completed by jamie.,nil,No Delay,nil,0,Workshop Bay 11,2,0
787,684,8,WT3435,Complete,2023-06-15 10:41,Breakdown,Continued with drive shaft assembly. Changed out damaged suction hose.,Completed,No Parts Available (Source from Vendor),Shift handover,2,OB35 AMA,2,0
788,788,1,DT5209,Complete,2023-06-16 02:50,Breakdown,435759427-Indicators inop - task completd by kaitlin-Removed mud guard on fender.Found rub through on LH fender harness. Repaired and refitted mud guard,nil,No Delay,Nil,0,Hill Crib,2,0
789,789,1,DT5183,Complete,2023-06-16 02:49,Breakdown,"435757825- Fuel filters leaking - grease needs topping up. completed by shannhan, raised a noti to fix fuel leak coming from transfer pump mount seal. sorted out grease.",WIP,No Delay,nil,0,Hill Crib,2,0
790,769,3,DT5232,In Process,2023-06-15 16:00,Planned On Track,"All hoses changed - made at RYCO, valve set done? finished service, chassis insp 50%, Coolant drained - E-Stat loose","Pick up E-stat from store, fill with coolant, run up, complete chassi insp.",No Delay,none,0,Workshop Bay 1,2,0
791,665,11,DT5175,In Process,2023-06-15 16:45,Planned On Track,"Power train hose done, service complete, chassis, sparky, cab pressuriser, FSS Chubb done","Door seals and RH glass to be planned in, Cab pressure @ 25h, Run up checks, SEND IT!!",No Delay,none,0,Workshop Bay 10,2,0
792,779,2,DT5260,In Process,2023-06-15 16:07,Planned On Track,"Radiator removed, T/C removed",carry on with Links and any hose backlogs before putting in new T/C,No Delay,none,0,Workshop Bay 12,2,0
793,793,1,DT5123,Complete,2023-06-16 02:50,Breakdown,"435757825- jimmy- went down for components hot, adjusted estat and tapped on the bum.",nil,No Delay,nil,0,Hill Crib,2,0
794,794,1,DT5188,Complete,2023-06-16 02:51,Breakdown,"435759756- jimmy- went down for wouldn't crank over, tried 3 times and engine turned over each time.",nil,Operator Error,it started operator said it wouldn't,1,Hill Crib,2,0
795,665,12,DT5175,Complete,2023-06-16 03:17,Planned On Track,Ran up checks & hand back checklist completed ,Done ,No Delay,None ,0,Workshop Bay 10,2,0
796,769,4,DT5232,Complete,2023-06-16 04:35,Planned On Track,"Picked up parts for etstat, removed and fitted new estat, had one leak when filling coolant, repaird oring and filled, bleed brakes, handback checklist ",Sent ,Rework,"Oring damaged on pipe, had to redrain coolant and repair, may have been pinched ",2,Workshop Bay 1,2,0
797,797,1,DT5186,In Process,2023-06-16 04:40,Breakdown,"435759971- shannhan, jimmy- coolant leak found coolant in steering oil and overflowed out the breather when shut down.",replace steer cooler. flush system both coolant and steer oil. taken core out of squirrel stock and str on milkrun to replace it,No Delay,nil,0,High Wall,2,0
798,798,1,DT5184,Complete,2023-06-16 03:26,Breakdown,435759959- kaitlin- fund ladder proxy switch had a flat spot on the wheel. changed proxy switch gtg,nil,No Delay,nil,0,Hill Crib,2,0
799,799,1,DT5176,Complete,2023-06-16 07:02,Breakdown,"435757769-dandy, jamie- machine went down for high steering temps, tech adjusted reliefs on priority valve found to be adjusting fine. went to adjust relief on steer accumulator charge valve and no change was occuring. ordered new accumulator charge valve and fitting to truck",valve has been replaced and sent to work. Fitter recommends changing the steer pump if truck goes down again.,No Delay,nil,0,Workshop Bay 10,2,0
800,800,1,DT5268,In Process,2023-06-16 04:48,Planned On Track,"Machine arrived 9:30pm, washed running checks, service 90% elect, & hose inspection done. chassis done,  x3 brake hoses FSS harness started. steering Collum c/o, pump drive leak and few defects repaired. ","Floor & FSS braket repair boily job needs to see what he can do may need remove bottles. Few extra hoses at warehuse to pickup passenger chair ready for pick up. service box repairs, final service checks, westrac job in there for udate brake cooler ",Wait on Equipment Delivery,"Waiting for the truck to be delivered from AOZ, asked multiple times ",3,Apron Bay 10,2,0
801,801,1,DT5123,Complete,2023-06-16 04:03,Planned On Track,"odd step- jamie, michelle, completed",nil,No Delay,nil,0,Hill Crib,2,0
802,802,1,DT5125,In Process,2023-06-16 04:41,Breakdown,435760064- shannhan- oil leak pos 1,"replace brake cooling hose. pos 5 tyre needs to be changed out also, otraco has requested, this is a breakdown event not planned tyre c/o.",No Delay,nil,0,Hill Crib,2,0
803,779,3,DT5260,In Process,2023-06-16 04:48,Planned On Track,"Replaced steering links & bell crank, removed brake cooler, fitted new started pluming, started replacing T/C hoses, ","Continue with brake cooler and replacing t/c hoses, replace hosit and brake pump,  ",Incorrect Parts Recieved,"Not enough parts on brake cooler job, needed to order some extra seals",2,Workshop Bay 12,2,0
804,797,2,DT5186,Complete,2023-06-16 13:25,Breakdown,Raphael -System to be flushed (steer and radiator) and filters to be replaced. - 435759971,Steer system flushed and filters replaced.,No Delay,Non,0,Workshop Bay 11,2,0
805,802,2,DT5125,Complete,2023-06-16 08:17,Breakdown,"Hayden - replace brake cooling hose. pos 5 tyre needs to be changed out also, otraco has requested, this is a breakdown event not planned tyre c/o.",otraco to C/O pos 5 tyres,No Delay,Non,0,Hill Crib,2,0
806,806,1,DT5232,Complete,2023-06-16 12:18,Breakdown,Josh - DT5232 - coolant leak from the radiator. Leaking Estat repaired,coolant leak repaired.,No Delay,Non,,Apron Bay 9,2,0
